ID,Reference,Prediction,WER
119,kepada  sesuatu  kampung  maka  semakin  suka  lah  untuk  mendapatkan  balasan  yang  memawaskan.,"kepada  sebuah  kampung,  maka  semakin  sukalah  untuk  mendapatkan  balasan  yang  memuaskan.  maka  muka  mencari  kebanyakan  berkata-gapirnya  dan  kerajaannya  tersebut  adalah  bahawa  mereka  akan  mengalami  perjalanan  pada  seluruh  benda  dihidupi  atau  penyakit  dengan  pula  kerana  tidak  ada  apa  punca  itu  dalam  masa  ini?  kepada  sesuatu  perkaraan  serta  merayai  raya  daripun  agar  iaitu  sedangkan  bagian  berlalu  secara  jauhan  dari  syawahan  dan  belasanya  sudah  melabuk  setenggan  supasa  saya  membaca  sukuat  siksa  seperti  baris  juga  tersengetih  sama  jadi  kita  takutpului  kalau  sahaja  dia",6.083333333333333
120,"dalam  pengetian  lain,  semakin  tidak  langsung  nauhan  itu  maka  semakin  suka  lah  diketahui  apa  yang  dikehendaki  dari  nauhan  tersebut.","dalam  pengetian  lain,  semakin  tidak  langsung  naungan  itu,  maka  semakin  suka  lah  diketahui  apa  yang  dikehendaki  dari  naungan ❌tersebut.✈️",0.21052631578947367
121,oleh  itu  sistem  nauhan  adalah  telah  lumayan  kat  dan  tidak  dapat  menggantikan  kepopularan  yang  tulin  atau  pegangan  pendapat  dan  tujuan  yang  sama.,"oleh  itu,  sistem  naungan  adalah  telah  lalu  menyekat  dan  tidak  dapat  menggantikan  kepopularan  yang  tulin  atau  pegangan  pendapat  dan  tujuan  yang  sama.  pada  ini,  kita  akan  berkata  bahawa  terbuka  dengan  percumaiannya  kerjaa  menangkan  penyakit  dihidupi  serta  merayu  kerajaan  benda  lainnya  pada  masa  selama  hari  nanti.",1.2272727272727273
122,sistem  penauhan  sebagai  satu  faktor  politik  dalam  parti  adalah  sangat  penting.  ini  bermakna  pemimpin -perimpin  parti  tidak  lagi  bertanggung  jawab  kepada  ahli -ahli  biasa  dan  penyokong -penyokongnya  yang  tidak  dikenali  mereka  hanya  bertanggung  jawab  kepada  diri,"sistem  penauhan  sebagai  satu  faktor  politik  dalam  parti  adalah  sangat  penting.  ini  bermakna  pemimpin-pemimpin  parti  tidak  lagi  bertanggungjawab  kepada  ahli  ahli  biasa  dan  penyokong  penyokohnya  yang  tidak  dikenali,  mereka  hanya  bertanggujawap  kepadahirkan.",0.3055555555555556
123,"mereka  sendiri.  perasaan  tak  boleh,  biasaannya  akan  mulai  meresap  dalam  diri  orang -orang  yang  berkuasa  memberi  nauhan,  perasaan  bahawa  mereka  boleh  membentuk  dan  mencora  orang  lain  seter  pendapat  ramai  mengikod  kehanda  mereka.","mereka  sendiri.  perasaan  takboh,  biasanya  akan  mula  meresap  dalam  diri  orang-orang  yang  berkuasah  memberinaukan  perasaan  bahawa  mereka  boleh  membentuk  dan  mencura  orang  lain  setepen  dapat  ramai  mengikod  kehandak  mereka.  pada  masa  ini,  kita  tidak  mempunyakan  penjagaiannya.",0.625
124,pemimpin -pemimpin  umno  yang  menjadi  sekutu  terkanan  dalam  kerajaan  perikatan  telah  di  serang  oleh  penyakit  ini.,"pemimpin  pemimpin  umno  yang  menjadi  sekutu  terkanan  dalam  kerajaan  perikatan  telah  di  serang  oleh  penyakit  ini. pemimpin  perekaiannya,  kebanyakan  berkata-garaa  bahawa  mereka  mencari  pekerjalan  dan  memperkenalkan  seorang  penghidupannya.",0.8125
125,"mereka  merasakan  bahawa  mereka  tidak  perlu  mempedulikan  pendapat  pendapat  pendapat  para  penyokong  mereka,  lalu  pendapat -pendapat  tersebut  sentiasa  sahaja  diketepikan,  sewaktu  berkuasa  umno  mempunyai  lebih  banyak  suara  dari  yang  diperlukan.","mereka  merasakan  bahawa  mereka  tidak  perlu  mempedulikan  pendapat  pendapat  para  penyokong  mereka,  lalu  pendapat  tersebut  sentiasa  sahaja  diketepikan.  sewaktu  berkuasa,  umnoh  mempunyai  lebih  banyak  suara  dari  yang  dipelukan.  merajaan  dan  perjalanannya  mencari  kebanyakan  pula-mengkana  benda  yang  mengguna dengan  kata-nama  sehingga  muka  tersenangkan  pada  syariknya  untuk  pengalaman  seseorang  atau  jahir.",0.9
126,sikap  tidak  mempedulikan  kritik -kritik  dari  dalam  parti  tidak  meluakan  kekuatan  parti  itu  pada  mulanya.,"sikap  tidak  mempedulikan  kritik-kritik  dari  dalam  parti  tidak  meluakan  kekuatan  parti  itu  pada  mulanya.  kedua,  kerajaan  yang  berkata  bahawa  mereka  mencari  perkaraa  dan  perjalanannya  terbuka  dengan  penyakitnya  kerana  dia  mengalirkan  pekerjaan  daripada  perekaian  dihidupi  atau  benda  sebabnya  tersenamah  serta  makna  takut  ada  penggunaan  baginda  untuk  mula  jauhan  agar  ini  akan  merayai  pertunjukkan  paruh  tanpa  raja  securang  syabuk  sengguh  selama  saya  sudah  sedia  sama  semoga  kita  mendudukan  suatu  setelih  cerita  sekitar  cincincavn  tentang  baris  juga  bencikenya  jadi",4.266666666666667
127,"namun  kemerosutan  sokongan  dari  orang  ramai  yang  berlaku  terus  menerus,  sedikit  demis  sedikit  mengikis  keupayaannya  untuk  mendapatkan  sokongan  yang  cukup  pada  masa  pilihan  raya,  umno  ditubuhkan  oleh  kranerasa  bimbang  orang  melayu  terhadap  orang","namun  kemerosotan  sokongan  dari  orang  ramai  yang  berlaku  terus  menerus,  sedikit  demi  sedikit  mengikis  kehupayaannya  untuk  mendapatkan  sokongan ⟸◐  yang  cukur  pada  masa  pilihan  raja,  umnoh  ditubuhkan  oleh  kerajaan  bimbang  orang  melayu  terhadap  orang.  kedua-kedaiannya  ada  sebabnya  bahawa  mereka  tidak  mempengarakan  penyakit  dan  percumaah  dengan  syabuk  atau  jauhi  diperbuka  dalam  seseorang  kerana  rasa  bimbang  orang  merasa  ternadat  terhadap ‎oranya.",1.0
128,cina.  masa  berbaik -baik  sebelum  dan  selepas  medeke  telah  mengurangkan  perasaan  bimbang  orang  melayu  tetapi  kebimbangan  ini  tidak  pernah  lenyap  sama  sekali.,"cina.  masa  berbaik-baik  sebelum  dan  selepas  mendekir  telah  mengurangkan  perasaan  bimbang  orang  melayu,  tetapi  kebimbangannya  tidak  pernah  lenyap  sama  sekali.  mata  tersebut  adalah  sebabnya  yang  menyebar  dengan  penuhi  kerajaan  dikira  bahagian  pula  dalam  masa  ini.",0.9545454545454546
129,"selagi  orang -orang  cina  atau  pengikur -pengikur  malaysia  shins  association,  mca,  yang  agak  banyak  itu  bekerja  sama  dengan  orang  melayu,  kebimbangan  ini  dapat  dipendamkan.","selagi  orang-orang  cina  atau  pengikut  penyikut  malaysia  shins  asosiasian, mca,  yang  agak  banyak  itu  bekerja  sama  dengan  orang  melayu,  kebimbangan  ini  dapat  dipendamkan.",0.20833333333333334
130,"apabila  pemimpin -pemimpin  semakin  minyelawang  dari  dasar  yang  di  tetapkan  oleh  umno  dan  ini  ditambah  pula  dengan  tuntutan -tuntutan  secara  terang -terang  dan  betar -usan  oleh  orang -orang  cina  yang  berada  di  dalam  atau  pun  dilua  mca,  kebimbangan  itu","apabila  pemimpin-pemimpin  semakin  minyelawang  dari  dasar  yang  ditetapkan  oleh  umno  dan  ini  di  tambah  pula  dengan  tuntutan  secara  terang  terang  dan  berterusan  oleh  orang  orang  cina  yang  berada  di  dalam  atau  pun  dilua  mca,  kebimbangan  itu,  iaituanlah  sejauh.",0.358974358974359
131,bankit  semula.  pemimpin -pemimpin  umno  lebih  suka  menuhih  hasrat  orang  cina  dan  bergantung  kepada  kuasa  penaungan  tadi  dan  juga  si  kak  patuh  orang -orang  melayu  sendiri  untuk  mengikot  arahan -arahan  parti.,"bangkit  semula.  pemimpin-pempimpin  umnoh  lebih  suka  menuhi  hasrat  orang  cina  dan  bergantung  kepada  kuasa  penawangan  tadi  dan  juga  sikap  patu  orang  melayui  sendiri  untuk  mengikut  arahan  arahan  parti,  yang  ada  dikira  kebanyakan  arahan  parti.",0.6129032258064516
132,namun  si  kak  tidak  mempedulikan  kritik -kritik  dan  tidak  mengendahkan  penyokong -penyokong  yang  mula  berpaling  tada  sudah  tentulah  mempunyai  kesan  ke  atas  parti.,"namun  sikap  tidak  mempedulikan  kritik-kritik  dan  tidak  mengendahkan  penyokong  penyokom  yang  mula  berpaling  tada,  sudah  tentu  lah  mempunyai  kesan  ke  atas  parti.  mereka  mencari  kerajaannya  terguna dengan  perasaan  kerana  mereka  merayakan  bahawa  ada  perkaraa  maknajirnya  atau  benda  pilih  pekerjaan  dikawal  pada  syarikat  sehingga  dia  akan  membukanya  pengenangkan  penyakam  penyokum  yang  mulau  paling  tadah  sudah  tertentuhlah  mempunyai  kesan  kepada  partinya.",1.9565217391304348
133,umno  menjadi  semakin  lemah  dan  menjalang  pilihan  raya  960 -9  kekuatan  pengaruhnya  begitu  merosot  sekali  hinggakan  terpaksa  bergantung  kepada  sumbangan  warna  kerajaan  yang  banyak  untuk  mendapatkan  sokongan  di  beberapa  buah,"umno  menjadi  semakin  lemah dan  menjelang  pilihan  raya  seribu  969  kekuatan  pengaruhnya  begitu  merusut  sekali,  hinggakan  terpaksa  bergantung  kepada  sumbangan  wongkerajaan  yang  banyak  untuk  mendapatkan  sokongan  di  beberapa  buah.",0.26666666666666666
134,"kawasan  yang  tidak  menyokongnya.  pada  jangkaan  umum,  sepatutnya  ahli -ahli  kerajaan  yang  lebih  bijak  tentu  sekali  dapat  mengenal  tanda -tanda  itu.","kawasan  yang  tidak  menyokongnya.  pada  jangkaan  umum,  sepatutnya  ahli-ahli  kerajaannya  lebih  bijak  tentu  sekali  dapat  mengenal  tanda  tanda  itu.  berjaya  berguna,  terima  kebanyakan  bahawa  ada  benda  dihidupkan  dan  mencari  penyukungan  perasaan  pada  jengkaran  pula  dengan  mempuncai  pekerjaan  kerana  mereka  akan  merayui  bagaimana  ia  menjadi  penguruskan  agar  makna  atau  muka  serta  takdapat  menganalkan  tanpa  dinaik  ini.",1.9523809523809523
135,pergaduhan  antara  orang -orang  melayu  dan  cina  dibukit  metajam  pada  tahun  1964  dan  rusuhan  heartal  di  pulau  pinang  pada  tahun  1968  adalah  tanda -tanda  yang  menunjuk  ke  arah  itu.,"pergaduhan  antara  orang-orang  melayu  dan  cina  di  bukit  metajam  pada  tahun  1964,  dan  rusuhan  hartal  dipulau  pinang  pada  tahun 1968  adalah  tanda  yang  menunjuk  ke arah  itu. sengkirnya,  berapa  terbuka?",0.41379310344827586
136,"meskipun  begitu,  pihak  kerajaan  nampaknya  tidak  sedak  akan  kejadian  yang  berlaku  di  sekitanya.","meskipun  begitu,  pihak  kerajaan  nampaknya  tidak  sedang  akan  kejadian  yang  berlaku  di  sekitanya.",0.07692307692307693
137,"oli  kerajaan  mempunyai  majoriti  yang  besar  di  palimen,  kritik -kritik  yang  ditujukan  kepada  kerajaan  biasannya  di  pandang  nendah.","oleh  kerana  kerajaan  mempunyai  majoriti  yang  besar  di  palimen,  kritik-kritik  yang  ditujukan  kepada  kerajaannya  biasanya  dipandangkan  dah. kedua,  kebanyakan  berkata  tersebut adalah  sebabnya  percumaian  dan  penuhi  menjaga  pekerjaan  mengenakkan  pula  bahawa  mereka  akan  bernama  dengan  muka  maka  merahatkan  pada  korban  atau  maju  jauh  baginda.",1.9444444444444444
138,"dasa -dasa  kerajaan  di  tetapkan  tanpa  menghiraukan  pendapat  pendapat  dari  orang  ramai.  contohnya,  ilah  keputusan  kerajaan  untuk  membiaia  ikos  buaman  bagi  seorang  menteri  yang  telah  mendakwa  seorang  ahli  pembangkang  atas  tuduhan  fitnah.","dasa  dasa  kerajaan  di  tetapkan  tanpa  menghiraukan  pendapat  penapa  dari  orang  ramai.  contohnya,  ilah  keputusan  kerjahan  untuk  membiayaikos  buaman  bagi  seorang  menteri  yang  telah  mendakwa  seorang  ahli  pembangkang  atas  tuduhan  fitnah.  berita  berikutnya  terbuka  dan  mencari  perhubungannya  dengan  pula-puraan  bahawa  mereka  akan  bernyata  pada  pekerjaan  atau  mendaun  dalam  pertumbuhannya.",0.71875
139,"keputusan  ini  dibuat  setelah  kes  itu  kalah.  andanya  menteri  itu  menang,  sudah  tentu  dialah  yang  akan  mendapat  bayaran  ganti  rugi,  satu  lagi  contoh  ilah  jawapan  yang  diberikan  oleh  perdana  menteri  di  palimen  kepada  satu  pertanyaan  tentang  mengapa","keputusan  ini  dibuat  setelah  kes  itu  kalah.  andanya  menteri  itu  menang,  sudah  tentu  diala  yang  akan  mendapat  bayaran  ganti  rugi,  satu  lagi  contoh  ilah  jawapan  yang  diberikan  oleh  perdana  menterian  dipaliman  kepada  satu  pertanian  tentang  mengapa?",0.16216216216216217
140,perjabat  konsol  malaysia  perlu  ditubuhkan  di  taiwan.  perdana  menteri  antara  lain  menjawab  bahawa  hubungan  dengan  taiwan  akan  memudahkan  lawatkan  menteri -menteri  ke  pulau  itu  yang  dianggap  sangat  sesuai  atau  serasi  untuk  dilawati.,"perjabat  konsul  malaysia  perlu  ditubuhkan  di  taiwan.  perdana  menteri  antara  lain  menjawap  bahawa  hubungan  dengan  taiwan  akan  memudahkan  lawatan  menterimenterik  kepulau  itu  yang  dianggap  sangat  sesuai  atau  serasi  untuk  dilawati.  perjaurannya,  berkira-keraknya,  terbuka  dan  benda  kerajaun  mengenakan  penyataan  perekaian  pada  tiga  meseh  syarikat  dalam  pepercayaan  kereta  ini.",0.75
141,memang  tidak  dinafikan  bahawa  para  menteri  juga  adalah  manusia  biasa.  akan  tetapi  sikap  mengenepikan  kritik  penting  terhadap  dasa  kerajaan  dengan  jawapan  yang  mengolong -olong  begitu  menunjukkan  betapa  kerajaan  tidak  mengendahkan  moral  dan,memang  tidak  dinafikan  bahawa  para  menteri  juga  adalah  manusia  biasa.  akan  tetapi  sikap  mengepakan  kritip  penting  terhadap  dasar  kerajaan  dengan  jawapannya  mengolok-olok  begitu  menunjukkan  betapa  kerajaan  tidak  mengendahkan  moral dan  yang  berjaya.,0.28125
142,jangkaan  orang  ramai.  undang -undang  terlalu  luskan  secara  tergeser -geser  tanpa  rundangan -rundangan  awal  dengan  para  wakil  yang  akan  menjual  undang -undang  ini  kepada  rakyat.,"jangkaan  orang  ramai.  undang-undang  telah  diluluskan  secara  tergesergeseh  tanpa  rundingan  rundengan  awal  dengan  para  wakil  yang  akan  menjual  undang-undang ⁠ ini  kepada  rakyat.  untuknya,  berapa  kebanyakan  percumaian?  berkata  bahawa  benda  diperlukan  untuk  membuat  penyelamunannya  dan  menguruskan  sejaruh  pula  pada  raya  kerja  kerajaan  atau  pengawalan  daripada  pekerjaan  serta  merupa  makna  bagi  selama  muka  tiga  puncair  dalam  pertumbuhan  baru  berpengarga  berdudunggu  dari  rewajit  dan  syabut  bersebar  agraju  berbalik  setidih  sifarnya  tidak  ada  sedikit",2.32
143,perubahan  perubahan  bagi  cukai  telah  dibuat  dan  kemudian  diketepikan  tanpa  menghiraukan  langsung  kesusahan  kesusahan  yang  dihadapi  oleh  rakyat.,"perubahan  perubahan  bagi  cukai  telah  dibuat  dan  kemudian  diketepikan  tanpa  menghiraukan  langsung  kesusahan  kesusahan yang  dihadapi  oleh  rakyat. perumahan  berjaya,  terima  kerjaan  penyakitnya  mencukainya  dengan  kerajananya  bahawa  mereka  akan  memperbunuhkan  benda  dalam  syarikannya.",0.8333333333333334
144,"sidang -sidang  palimen  hanya  dianggap  sebagai  suatu  formaliti  yang  tidak  bermakna,  semata -mata  memberi  peruang  kepada  para  alik  untuk  berhucap  agar  suara  mereka  dapat  didengan  dan  dihebakan.","sidang  sidang  palimen  hanya  dianggap  sebagai  suatu  formaliti  yang  tidak  bermakna,  semata-mata  memberi  peluang  kepada  para  ahli  untuk  berucap  agar  suara  mereka  dapat  didengah dan  diabakan.  seterusnya,  seorang  perekaan  tersebut  akan  mencari  kejayaannya  dengan  penyelidikan  perasaan  bahagian  kerajaan  kerana  iaitu  memperlukan  pekerjaan  serta  baca  maka  mengatasi  bagai  pada  syurga  atau  muka  merupakan  sesebuuh  penghubungkan  secara  daripada  jenis  dalam  permohonan  pertunjukkan  selama  sederhananya  ternasya  ada  perkira  puncapa  dari  cerita  ini  adalah  berkawal  seperti  cincir  sama  juga",2.111111111111111
145,"meskipun  begitu,  huja -huja  tersebut  tidak  bekerja  langsung  kepada  pentak  biraan  kerajaan.  perasaan  umum,  ilah  walaupun  lima  bersidang  atau  pun  tidak,  kerajaan  tetap  memberinta.","meskipun  begitu,  hujah-hujah  tersebut  tidak  berkesan  langsung  kepada  pentatbiran  kerajaan.  perasaan  umum  ialah  walaupun  lima  bersidang  ataupon  tidak  kerajaan  tetap  memberinta.  kerana  kebanyakan  yang  mencari  penyakitnya  dan  memperlukan  perubahan  diberi  dengan  benda  bahagian  pula.",0.9583333333333334
146,"sidang -sidang  tersebut  diadakan  hanyalah  sebagai  mematuhi  amalan  demokrasi.  tujuan  utama  sedang,  ilah  untuk  menunjuk -nunjukkan  kekuatan  kerajaan.","sidang  sidang  tersebut  diadakan  hanyalah  sebagai  mematuhi  amalan  demokrasi.  tujuan  utama  sedang,  ilah  untuk  menunjukkan  kekuatan  kerajaan.  sedihnya  berada  pada  yang  ada  dan  tidak  mengalir-genggarakannya  sebabnya  bahawa  mereka  akan  merata  dengan  perasaan  kerjaya  atau  penyelamutkana  serta  baca  bagaimana  iaitu  pula  apa  itu?  bagaiman  ini  adalah  pekerjaan  dalam  syarik  jenis  tanpa  terserbukkan  agara  secuai  makna  kepada  penghubungan  seseorang  dari  negraju  dan  muka  selalu  takdudupkan  pertumbuhan  daripulap  sudah  menjadi  bencua  jadi  saya  melayani  sama  semoga  kalau",3.3333333333333335
147,"dari  masa  kesemasa,  kekuatan  ini  telah  digunakan  untuk  memindah  pelembagaan.  cara  dan  keraknya  pelembagaan  di  pindah  kerana  sebab  sebab  yang  tidak  penting  telah  menjatuhkan  taraf  undang -undang  tertinggi  negara  kepada  lembaran  kertas  yang  tidak  berbuna,","dari  masa  ke  semasa,  kekuatan  ini  terladi  gunakan  untuk  memindah  perlembagaan.  cara dan  keraknya  perlembagahan  diperdiri  kerajaannya  sebab-sebap  yang  tidak  penting  telah  menjatuhkan  taraf  undang  tetinggi  negara  kepada  lembaran  ketas  yang  tidak ⚠ berguna.  kira-kira  ada  bahawa  benda  yang  berhubung dengan  penyataan  pula.",0.7142857142857143
148,sebuah  negara  yang  baru  mendekir  mingmen  lukan  pentak  biraan  betul -betul  mahi  memegang  terajuh  kerajaan.,"sebuah  negara  yang  baru  mendekir,  mimpinlukan  pentakdil  yang  betul-betul  mahi  memegang  terajuk  kerajaan.",0.5333333333333333
149,keputusan  hendaklah  dibuat  pada  tiap  tiap  hari  dan  keputusan  keputusan  ini  akan  mempergeruhi  negara  dan  rakyat.,keputusan  hendaklah  dibuat  pada  tiap  tiap  hari  dan  keputusan  keputusan  ini  akan  mempergahiruhi  negara  dan  rakyat.,0.0625
150,menteri  menteri  dan  ahli -ahli  kabinet  di  berikwasa  untuk  membuat  keputusan  keputusan  ini.,"menteri  menteri dan  ahli-ahli  kabinet  diberikawasa  untuk  membuat  keputusan  keputusan ini.  menerima,  menurutnya,  berapa  yang  terkira  bahawa  mengenai  perjalanan  kerajaannya?  berbentukkan  kerana  mereka  akan  bernyata  dengan  penuh  jauh  atau  tidak  ada  pekerjaan  dalam  syarikat  itu.  bagaimana  kita  melayu  pada  pula  sebabkuasanya  bagaimanapun  dia  tak  boleh  membuka  kepada  pertumbuhan  kepercumaian  dari  makna  agak  sedangkan  terselamat  daripada  pengguna  serta  saya  merupakan  secara  sengguhan  selama  sama  sudah  minta  sahabujalah  tentang  perkusia  tanpa  raja  cincir  setidih  sekalvanda  cerita",5.153846153846154
151,"oleh  itu,  sudah  tenyata  bahawa  menteri -menteri  dan  ahli -ahli  kabinet  hendaklah  terdiri  daripada  mereka  yang  betul -betul  berkebolahan  dan  berpengalaman.","oleh  itu,  sudah  ternyata  bahawa  menteri-menterian dan  ahli-ahli  kabinet  hendaklah  terdiri  daripada  mereka  yang  betul  berkebolahan  dan  perpengalaman.  berkaraan  kebanyakan  dihidupkan  dengan  kerajaannya,  benda  kerana  mencari  penjagaan  pula  mengguna  jenisnya  bagi  muka  pekerjaan  atau  pengalamai.",1.1428571428571428
152,"meskipun  begitu,  ditanah  melayuh  yang  merdekah,  pemilihan  ahli -ahli  kabinet  di  tetapkan  sebagai  satu  ganjaran  kepada  kesetian  terhadap  ketua  ke  2  parti  dan  orang -orang  yang  di  terima  oleh  pedana  menteri.","meskipun  begitu,  di  tanah  melayu  yang  merdeka,  pemilihan  ahli-ahli  kabinak  ditetapkan  sebagai  satu  ganjaran  kepada  kesetiahan  terhadap  ketua  ke  tua  parti  dan  orang  orang  yang  diterima  oleh  pedana  menteri.",0.45161290322580644
153,"selepas  mereka  di  lantik,  kalau  pun  meaike  tidak  menjalankan  tugas  dengan  sempurna,  kedudukan  mereka  sebagai  menteri  tidak  tergugat.","selepas  mereka  dilantik,  kalau  pun  meaika  tidak  menjalankan  tugas  dengan  sempurna,  kedudukan  mereka  sebagai  menteri  tidak  tergugat.",0.16666666666666666
154,"sebaliknya,  kalau  pun  seorang  menteri  itu  telah  menjalankan  tugasnya  dengan  baik  tetapi  gagal  untuk  berbaik -baik  dengan  pedana  menteri  makedia  akan  disinkirkan  dari  kementeriannya.","sebaliknya,  kalau  pun  seorang  menteri  itu  telah  menjalankan  tugasnya  dengan  baik  tetapi  gagal  untuk  berbaik-baik  dengan  perdana  menterianya  maka  dia  akan  disingkirkan  dari  kementeriannya.  kerajaannya  terbuka  dan  kena  mengguna  yang  mempercaya  kerjakan  penyakit  perhubungan  diwawasan  pula  pada  menda  baca  bahawa  mereka  tidak  ada  apa-apa  atau  takut  bagi  pekerjaan  dalam  syarikat  ini.",1.4166666666666667
155,"akibatnya,  orang -orang  yang  kurang  berkebolahan  dibiakan  untuk  mentak  dengar  ini.  orang -orang  yang  berkebolahan  tidak  dapat  berhidmat  dengan  kerjaan  dan  kalau  pun  mereka  di  terima  untuk  berhidmat  mereka  tidak  pula  ke  kalama.","akibatnya,  orang-orang  yang  kurang  berkebolahan  dibiakan  untuk  menetapkan  negara  ini.  orang-orang  yang �kbandai  tidak  dapat  berhidmat  dengan  kerajaan  dan  kalau  pun  mereka  di  terima  untuk  berkirma  mereka  tidak  pula  kekalama.  berjaya  bahawa  benda  itu  akan  memperbukakkan  perasaannya.",0.5151515151515151
156,"walaupun  kabinet  silif  berganti  dengan  pula  yang  sama  berterusan,  namun  harapan  seluruh  negara  untuk  melihat  orang -orang  yang  betul -betul  berkebolahan  berada  di  dalam  kerjaan  ternyata  hampir.","walaupun  kabinet  silih  berganti  dengan  pola  yang  sama  betul-betul,  namun  harapan  seluruh  negara  untuk  melihat  orang  yang  betul-bentuk  berkebolahan  berada  di  dalam  kerajaan  ternyata  hampir.  kedua  kejayaannya  terkira  kerana  kita  akan  mencari  pencahiannya  dan  memperlukan  perasaan  bahawa  mereka  tidak  ada  sebabkan  pekerjaan  tanpa  pula.",0.9629629629629629
157,"rakyat  mula  bersikap  sinis  dan  mereka  kurang  menghomati  para  menteri.  perasaan  ini  bukan  sahaja  tercerap  di  kalangan  mereka  yang  membangkankan  kerjaan,  malah  juga  pada  mereka  yang  menjadi  penyokong  kerjaan.","rakyat  mula  bersikap  sinis  dan  mereka  kurang  menghormati  para  menteri.  perasaan  ini  bukan  sahaja  terserap  dikalankan  mereka  yang  membangkankan  kerajaan,  malah  juga  pada  mereka  yang ↓penyokongkerajaan.  mereka  berjaya  mencari  penyokong kerjaan.",0.3103448275862069
158,"seperti  yang  dijangkakan,  kerjaan  yang  dianggota  oleh  orang -orang  yang  tidak  berkebolahan  ternyata  kurang  idea  tidak  dapat  memahami  batas -batas  kekuasaan  mereka  dan  umumnya  tidak  dapat  mimpin  dengan  sempurna.","seperti  yang  dijangkakan,  kerajaan  yang  dianggotaik  oleh  orang-orang  yang  tidak  berkebolahan  ternyata  kurang  idea,  tidak  dapat  memahami  batas  kekuasaan  mereka  dan  umumnya  tidak  dapat ni  mimpin  dengan  sempurna.  kerajian  tersebut adalah  kerana  mencari  penuhkan  perbuncahan  bahawa  benda  ini  akan  mengalirkan  pula  pada  syarikat  dalam  masa  selama 2 tahun.",0.9310344827586207
159,"chari  yang  biasanya  digunakan  oleh  kerjaan  untuk  menjawab  kritikan  yang  ditujukan  kepadanya,  ilah  dengan  melantik  suruhanjaya -suruhanjaya  untuk  mengkaji  dan  membuat  laporan  mengenai  kritikan  itu.","cara  yang  biasanya  digunakan  oleh  kerajaan  untuk  menjawab  kritikan  yang  ditujukan  kepadannya,  ialah  dengan  melantik  suruhanjaya  seruhanjaya  untuk  mengkaji  dan  membuat  laporan  mengenai  kritikan  itu.  berapa  berada di  tersebut?  bagaimana  kerana  kita  akan  mendapatkan  perbincangan  pada  penyakitnya?  percumaian  bahawa  mereka  tidak  ada  pekerjaan  atau  benda-banda  dalam  syarikat  ini.",1.12
160,suruhanjaya  ini  yang  terdiri  daripada  orang -orang  tenama  yang  berkebolahan  biasanya  mengambil  masa  yang  lama  untuk  menjalankan  tugasnya.,"suruhanjaya  ini  yang  terdiri  daripada  orang-orang  tenama  yang  berkebualahan  biasanya  mengambil  masa  yang  lama  untuk  menjalankan  tugasnya.  seteru,  sehingga  keberkaraannya  ada  kerajaan  dan  percumaian  kerana  mereka  tidak  memperkenaikan  penyakitkan  bahawa  dia  akan  berniakan  dengan  pula  atau  takut  bagai  jahir  dihidupkan  pada  sesebuang  syarik  serta  terserukun  dari  penggunaan  tanpa  pekerjaan  yang  muka  dalam  selalu  merata  makna  itu  adalah  apa  saya  nak  melayani  agam  securuh  sama  kalau  kita  mendatukan  perkira  yang  sedih  kepada  barulah  sekalau  sudah  berlengkar  jadi  setelah  pertubung",3.5555555555555554
161,sementara  itu  kerjaan  tetap  menjalankan  tugasnya  seperti  biasa.  ahirnya  bila  laporan  itu  siap  ahli -ahli  kabinet  pula  mendapati  suka  untuk  mengkaji -nya.,"sementara  itu,  kerajaan  tetap  menjalankan  tugasnya  seperti  biasa.  akhirnya  bila  laporan  itu  siapa  ahli-ahli  kabinet  pula  mendapatkan  suka  untuk  mengkaji  nia.  kedua  kebukaan  berjaya  tersebut adalah  kerana  kita  akan  mempercayai  yang  ada  dihidupi dengan  perubahan  dan  penyakitannya.",1.0909090909090908
162,"jadi,  sebuah  jawatan  kuasa  yang  baru  akan  dilantik  untuk  mengkaji  tiap  tiap  laporan.  dengan  itu  lebih  banyak  masa  terbohang.",jadi  sebuah  jawatan  kuasa  yang  baru  akan  dilantik  untuk  mengkaji  tiap-tiap  laporan.  dengan  itu  lebih  banyak  masa  terbawang.,0.21052631578947367
163,"ahirnya  apabila  kabinet  membuat  keputusan  mengenai  kajian  laporan  tadi,  mereka  akan  menolak  kebanyakan  bahagian  laporan  itu  dan  pelaksanaan  cadangan -cadangan  juga  ditangguhkan  hingga  keswatu  masa  yang  tidak  ditetapkan.","ahirnya,  apabila  kabinet  membuat  keputusan  mengenai  kajian  laporan  tadi,  mereka  akan  menolak  kebanyakan  bahagian  laporannya  itu  dan  pelaksanaan  cadangan-cadangan  juga  ditangguhkan  hingga  kesuatu  masa  yang  tidak  diketapkan.  mereka  berjaya  dengan  perasaan  tersebut.",0.39285714285714285
164,"sebenarnya,  tugas  suruhanjaya -suruhanjaya  itu  menupakan  usaha  yang  siasya,  serta  meru  gikan  wang  dan  masa  orang  ramai.","sebenarnya,  tugas  suruhanjaya  seruhanjaya  itu  merupakan  usaha  yang  siasa  setemirugikan  wang dan  masa  orang  ramai.",0.35294117647058826
