ID,Reference,Prediction,WER
162,"jadi,  sebuah  jawatan  kuasa  yang  baru  akan  dilantik  untuk  mengkaji  tiap  tiap  laporan.  dengan  itu  lebih  banyak  masa  terbohang.",jadi sebuah jawatan kuasa yang baru akan dilanti untuk mengkaji tiap-tiap laporan. dengan itu lebih banyak masa terbuang.,0.2631578947368421
163,"ahirnya  apabila  kabinet  membuat  keputusan  mengenai  kajian  laporan  tadi,  mereka  akan  menolak  kebanyakan  bahagian  laporan  itu  dan  pelaksanaan  cadangan -cadangan  juga  ditangguhkan  hingga  keswatu  masa  yang  tidak  ditetapkan.","akhirnya apabila kabynette membuat keputusan mengenai kajian laporan tadi, mereka akan menolak kebanyakan bahagian laporean itu dan pelaksanaan cadangan-cadangan juga ditangguhkan hingga kesuatu masa yang tidak ditetapkan.",0.21428571428571427
164,"sebenarnya,  tugas  suruhanjaya -suruhanjaya  itu  menupakan  usaha  yang  siasya,  serta  meru  gikan  wang  dan  masa  orang  ramai.","sebenarnya, tugas suruhan jaya-suruhan jayanya itu menupakan usaha yang siasia serta merugikan wang dan masa orang ramai.",0.35294117647058826
165,"kerjaan  tetap  meneruskan  dasar -dasarnya  seolah -olah  tidak  ada  suruhanjaya  yang  telah  dilantik.  bagaimana  pun,  selama  ini  kerjaan  sedang  sibuk  mencari  jalan  untuk  mengenalkan  kuasannya.","kerajaan tetap meneruskan dasar dasarnya seolah-olah tidak ada suruhan jaya yang telah dilantik. bagaimanapun, selama ini kerajaansedang sibuk mencari jalan untuk mengakalkan kuasanya.",0.48
166,langkah  langkah  yang  diambil  ternyata  ada  udang  di  sebalik  batu  hinggakan  kesannya  lain  dari  yang  diharapkan.,langkah-langkah yang diambil ternyata ada udang di sebalik batu hingga kesannya lain dari yang diharapkan.,0.1875
167,"semua  orang  dapat  melihat  akan  kepincangan  ini  kecuali  kerjaan  sendiri.  oleh  itu,  walaupun  rancangan -rancangan  luar  banda  telah  lama  hilang  kesan,  kerjaan  masih  lagi  melaksanakan  project -projek  seperti  mendirikan  masjid  dan  balairaya.","semua orang dapat melihat akan kepincangan ini, kecuali kerajaan sendiri. oleh itu, walaupun rancangan-rancangan luar bandar telah lama hilang kesan, kerajahan masih lagi melaksanakan projek-projek seperti mendirikan masjid dan balai raya.",0.3125
168,"pelaksanahan  project  itu  dijalankan  bukan  kerana  segala  kemudahan  tersebut  di  fikirkan  perlu,  tetapi  kerana  anggapan  yang  salah  kononya  langkah  langkah  ini  akan  dapat  memancingundi  dalam  pilihan  raya  yang  akan  datang.","pelaksanaan projek itu dijalankan bukan kerana segala kemudahan tersebut di fikirkan perlu, tetapi kerana anggapan yang salah kononnya langkah-langkah ini akan dapat memancing undi dalam pilihan raya yang akan datang.",0.23333333333333334
169,"seperti  yang  dijangkakan,  apabila  menjalannya  pilihan  raya,  maker  peruntukan  bagi  rancangan  pembangunan  luar  banda  akan  betambah.","seperti yang dijangkakan, apabila menjelangnya pilihan raya, maka peruntukan bagi rancangan pembangunan luar bandar akan bertambah.",0.25
170,"menteri -menteri  semakin  sibuk  menguluhkan  c,  c,  sebelum  dan  semasa  pilihan  raya.  sementara  itu  penerima -penerima  bantuan  ini  menunjukkan  rasa  terima  kasih  mereka.","menteri menterii semakin sibuk mengulokan cek-cek sebelum dan semasa pilihan raya. sementara itu, penerima-penerima bantuan ini menunjukkan rasa terima kasih mereka.",0.30434782608695654
171,"akan  tetapi  bagi  mereka  yang  pernah  memelihat  tindakan  ini  dengan  lebih  dekat,  ternyata  bahawa  rasa  terhutang  budi  yang  ditunjukkan  oleh  penerima -penerima  tadi  tidak  semestinya  diberikan  kepada  kerjaan.","akan tetapi bagi mereka yang pernah memehati tindakan ini dengan lebih dekat, ternyata bahawa rasa terhutang budi yang ditunjukkan oleh penerima-penerima tadi tidak semestinya diberikan kepada kerajaan.",0.14285714285714285
172,lebih  bulat  lagi  elas  sistem  pilih  kasi  dalam  memberikan  peruntukan  kepada  penyokong -penyokong  atau  kubu -kubu  parti.,lebih buruk lagi ialah sistem pilih kasih dalam memberikan peruntukan kepada penyokong-penyokung atau kubu-kubu parti.,0.4117647058823529
173,perbuatkan  memihak -mihat  tanpa  berselindung  ini  telah  menimbulkan  kemarahan  terhadap  kerjaan  dan  tentu  sekali  orang -orang  yang  menentang  kerjaan  akan  terus  bersikap  demikian.,perbuatan memihak-mihak tanpa berselindung ini telah menimbulkan kemarahan terhadap kerajaan dan tentu sekali orang-orang yang menentang kerajahan akan terus bersikap demikian.,0.30434782608695654
174,"sebeliknya  pulak,  pihak  kerjaan  memang  tidak  dapat  menuhi  kesemua  pemintaan  daripada  penyokong -penyokong  parti.","sebelitnya pula, pihak kerajaan memang tidak dapat memenuhi kesemua pembintaan daripada penyokong-penyokung parti.",0.5
175,oleh  itu  perasan  kecewa  di  dalam  parti  semakin  menjadi  jadi  dan  lebih  ramai  ahli  parti  yang  berpaling  tada.,oleh itu perasaan kecewa di dalam parti semakin menjadi-jadi dan lebih ramai ahli parti yang berpaling tada.,0.16666666666666666
176,memang  sudahnya  terbahawa  menjalang  pilihan  raya  tahun  1900 -60  semuap  bulangan  penduduk  negara  ini  tidak  poashati  dengan  kerjaan.,memang sudah nyata bahawa menjelang pilihan raya tahun 1969 semua golongan penduduk negara ini tidak puas hati dengan kerajaan.,0.6111111111111112
177,"orang  melayu  tidak  poashati  kerana  dari  pandangan  mereka  kerjaan  terus  memihak  kepada  orang  cina,  sedangkan  kerjaan  telah  gagal  untuk  membetulkan  ke  tidak  seimbangan  pembahagian  kekayaan  dan  kemajuan  bagi  kaum -kauh  di  malaysia.","orang melayu tidak puas hati kerana dari pandangan mereka kerajaan terus memihak kepada orang china, sedangkan kerajahan telah gagal untuk membetulkan ketidakseimbangan pembahagian kekayaan dan kemajuan bagi kaum-kaum di malaysia.",0.3125
178,"sewaktu  menyuarakan  perasaan  tidak  poashati  mereka  ini,  mereka  telah  membangkitkan  kemarahan  penduduk  bukan  ni  layu  terutama  orang  cina.","sewaktu menyuarakan perasaan tidak puasati mereka ini, mereka telah membangkitkan kemarahan penduduk bukan milayu, terutama orang china.",0.2222222222222222
179,tuntutan -tuntutan  orang  cina  pula  bertambah  apabila  pemberian  kerjaan  semakin  mengairahkan  keinginan  mereka.,tuntutan-tuntutan orang china pula bertambah apabila pemberian kerajaan semakin menghairahkan keinginan mereka.,0.38461538461538464
180,pada  mulanya  orang  cina  yang  berfahaman  sederhana  menganggap  bahawa  tuntutan -tuntutan  bulangan  pelampau  adalah  langkah  wajah  untuk  mengawal  tuntutan  orang  melayu.,pada mulanya orang china yang berfahaman sederhana menganggap bahawa tuntutan-tuntutan golongan pelampau adalah langkah wajar untuk mengawal tuntutan orang melayu.,0.23809523809523808
181,malangnya  lama  kelamahan  golongan  sederhana  ini  akhirnya  turut  menjadi  mangsa  strategi  mereka  sendiri.,"malangnya, lama keramaan bolongan sederhana ini akhirnya turut menjadi mangsa strategi mereka sendiri.",0.23076923076923078
182,"sebagai  langkah  untuk  mengekalkan  pengaruh  mereka,  golongan  sederhana  terpaksa  menurut  kehendak  golongan  pelampau.","sebagai langkah untuk mengekalkan pengaruh mereka, golongan sederhana terpaksa menurut kehendak golongans pelampau.",0.07692307692307693
183,sudah  tentu  sahaja  tindakan  tersebut  membangkitkan  semula  permusuhan  dan  perasaan  curiga  orang  melayu.,sudah tentu sahaja tindakan tersebut membangkitkan semula permusuhan dan perasaan curiga orang melayu.,0.0
184,"juran  perpisahan  antara  orang  melayu  dan  bukan  melayu  semakin  meluas,  selain  daripada  reaksi  reaksi  perkawman  tadi,  ternyata  bahawa  ke  yakinan  rakyat  terhadap  kemampuan  atau  keinginan  kerjaan  perikatan  memelintah  dengan  baik  semakin  merosot.","jurang perpisahan antara orang melayu dan bukan melayuh semakin meluas, selain daripada reaksi-reaksi perkauman tadi ternyata bahawa keyakinaan rakyat terhadap kemampuan atau keinginan kerajaan perikatan memerintah dengan baik semakin merosot.",0.3125
185,walaupun  umumnya  di  terima  hakikat  bahawa  kerjaan  perikatan  sahaja  yang  mempumelintah  negara  ini  tetapi  perlunya  kerjaan  tersebut  diberi  kwasa  yang  mudlak  patut  di  persualkan.,"walaupun umumnya diterima hakikat bahawa kerajaan perikatan sahaja yang mampu memerintah negara ini, tetapi pelunya kerajan tersebut di beri kuasa yang mudlak patut dipersoalkan.",0.5416666666666666
186,parti -parti  pembangkang  adalah  kurang  layak  sebagai  pengganti  kerjaan  dan  sebenarnya  tidak  mendapat  sokongan  orang  ramai.,parti-parti pembangkang adalah kurang layak sebagai pengganti kerajaan dan sebenarnya tidak mendapat sokongan orang ramai.,0.1875
187,akan  tetapi  kebencian  orang  ramai  terhadap  kerjaan  perikatan  telah  menimbulkan  rasa  antiperikatan.,akan tetapi kebencian orang ramai terhadap kerajaan perikatan telah menimbulkan rasa anti-perikatan.,0.16666666666666666
188,"hakikat  ini  sudah  cukup  untuk  menggalakkan  undi  bantahan.  ahirnya  kerjaan  perikatan  telah  melakukan  satu  kesalahan  yang  paling  besar,  iaitu  mereka  cuba  minutup  segala  kesalahan  dan  sikap  tidak  acu  di  masa  masa  yang  lampau.","hakikat ini sudah cukup untuk menggalakkan undi bantahan. akhirnya kerajaan perikatan telah melakukan satu kesalahan yang paling besar, iaitu mereka cuba minum tujuh segala kesalahannya dan sikap tidak acuh di masa-masa yang lampau.",0.24242424242424243
189,parti  perikatan  beranggapan  bahawa  kekuatan  parti  itu  teletak  kepada  punca  kewangannya  setiap  kemampuannya  untuk  menjalankan  satu  kumpen  pilihan  raya  yang  panjang  dengan  menggunakan  pegawai -pegawai  parti  dan  menteri -menteri  bahkan  juga  ramai  pekerjaupahan.,"parti perikatan beranggapan bahawa kekuatan parti itu terletak kepada punca kewangannya seterke mampuannya untuk menjalankan satu kempen pilihan raya yang panjang dengan menggunakan pegawai-pegawai parti dan menteri-menteri, bahkan juga ramai pekerja upahan.",0.30303030303030304
190,berdasarkan  kepada  pendapat  ini  kerjaan  telah  memilih  jangka  waktu  yang  agak  lama  untuk  kempen  pilihan  raya.,"berdasarkan kepada pendapat ini, kerajaan telah memilih jangka waktu yang agak lama untuk kempen pilihan raya.",0.125
191,hakikat  ini  telah  menyebabkan  rasa  tidak  poasati  di  antara  kaum  semasa  pemerintah  perikatan  semakin  meluap  luap.,hakikat ini telah menyebabkan rasa tidak puas hati di antara kaum semasa pemerintah perikatan semakin meluap luar.,0.1875
192,parti -perikatan  semakin  tidak  berupaya  apabila  parti -parti  pembangkang  menggunakan  sentiment  pekauman  untuk  mendapatkan  sokongan.,parti perikatan semakin tidak berupaya apabila parti-parti pembangkang menggunakan sentimen perkauman untuk mendapatkan sokongan.,0.3333333333333333
193,lebih  meruncengkan  kerjaan  tidak  berupaya  untuk  menahan  sikap  pekauman  yang  sebabkan  buruk  di  dalam  kempen  pilihan  raya  tersebut.,"lebih meruncingkan, kerajaan tidak berupaya untuk menahan sikap perkauman yang semakin buruk di dalam kempen pilihan raya tersebut.",0.2222222222222222
194,"pada  waktu  itu  kerjaan  hanya  dapat  mengawal  ali -alip  perikatan.  misalnya,  apabila  seorang  pegawai  perhubungan  umno  di  pulau  pinang  di  pukul  sehingga  mati,  kerjaan  telah  berjaya  menghalang  satu  tunjuk  perasaan  yang  hendak  diadakan.","pada waktu itu kerajaan hanya dapat mengawal ahli-ahli perikatan. misalnya, apabila seorang pegawai perhubungan umno dipulau pinang dipukul sehingga mati, kerajahan telah berjaya menghalang satu tunjuk perasaan yang hendak diadakan.",0.24242424242424243
195,"akan  tetapi  apabila  seorang  ali  parti  buruh  telah  ditemba,  kerjaan  tidak  berjaya  langsung  untuk  menahan  satu  perara  kan  tunjuk  perasaan  terhadap  kerjaan.","akan tetapi apabila seorang ahli parti buruh telah ditembak, kerajaan tidak berjaya langsung untuk menahan satu perarahkan tunjuk perasaan terhadap kerajahan.",0.2727272727272727
196,"keputusan  pilihan  raya  telah  memberanjakan  parti -perikatan  dan  kerjaan  perikatan.  oleh  kerana  timbul  keraguan  tentang  kedudukannya  di  negeri  serangu,  di  mana  pihak  kerjaan  cuma  menguasai  setengah  daripada  jumlah  kerusi  diwan  negeri,  kerjaan  telah","keputusan pilihan raya telah memeranjadkan parti perikatan dan kerajaan perikapan oleh kerana timbul keraguan tentang kedudukannya di negeri selangor, di mana pihak kerajahan cuma menguasai setengah daripada jumlah kerusi dewan negerii, kerajan telah",0.2727272727272727
197,memberikan  parti -parti  pembangkang  mengadakan  perara  kan  kerana  kemenangan  mereka.  memang  suka  sekali  untuk  difahamkan  mengapa  kerjaan  membenarkan  perara  kan  seru  peitu  kerana  perara  kan  sedemikian  tidak  shak  lagi  akan  menimbulkan  kekacawan,membenarkan parti-parti pembangkang mengadakan perarahkan kerana kemenangan mereka. memang suka sekali untuk difahamkan mengapa kerajaan membenarkan perarahkankan serupa itu kerana perarahan sedemikian tidak syak lagi akan menimbulkan kekacauan,0.4375
198,lebih -lebih  lagi  bila  mengenangkan  perara  kan  beberapa  hari  sebelum  itu  sewaktu  kematian  seorang  ali  parti  buruh.,lebih-lebih lagi bila mengenangkan perarakan beberapa hari sebelum itu sewaktu kematian seorang ahli parti buru.,0.35294117647058826
199,"pada  masa  masa  lalu,  pihak  kerjaan  sangat  berhati -hati  tentang  sebarang  tunjuk  perasaan.  sudah  sememangnya  pihak  pembangkang  begitu  gembira  apabila  keputusan  pilihan  raya  diumungkan.","pada masa-masa lalu, pihak kerajaan sangat berhati-hati tentang sebarang tunjuk perasaan. sudah sememangnya pihak pembangkang begitu gembira apabila keputusan pilihan raya diumumkan.",0.25
200,seperti  pengalaman  yang  sudah  sudah  pemimpin -pemimpin  pembangkang  tidak  pernah  dapat  mengawal  perasaan  megah  alinya.,"seperti pengalaman yang sudah-sudah, pemimpin-pemimpin pembangkang tidak pernah dapat mengawal perasaan megah ahli-ahli.",0.3333333333333333
201,dengan  membenarkan  juga  perara  kan  tersebut  kerjaan  telah  memperlihatkan  kegagalan  untuk  memahami  perasaan  hati  pihak  pembangkang  dan  juga  penyokong -punyokong  kerjaan  sendiri.,"dengan membenarkan juga perarahkan tersebut, kerajaan telah memperlihatkan kegagalan untuk memahami perasaan hati pihak pembangkang dan juga penyokong-penyokom kerajahan sendiri.",0.3181818181818182
202,"oleh  itu,  kerjaan  hendaklah  sama -sama  memikul  kesalahan  yang  menyebabkan  peristiwa  yang  belakuk  selepas  itu.",oleh itu kerajaan hendaklah sama-sama memikul kesalahan yang menyebabkan peristiwa yang berlaku selepas itu.,0.3333333333333333
203,"di  mana  silapnya,  memang  banyak  perkara  yang  silap.  pertama,  dasar  awal  kerjaan  adalah  salah.","di mana silapnya? memang banyak perkara yang silap. pertama, dasar awal kerajaan adalah salah.",0.14285714285714285
204,kerjaan  beranggapan  bahawa  harmoni  sudah  sedia  hujut  sejak  dahulu  dan  kejah  sama  antara  orang -orang  melayu  dan  ciliah  dalam  usaha  mendapatkan  kemedikahan  adalah  satu  contoh  harmoni  antara  kaum.,kerajaan beranggapan bahawa harmoni sudah sedia ujuk sejak dahulu dan kerjasama antara orang-orang melayu dan celia dalam usaha mendapatkan kemedikaan adalah satu contoh harmoni antara kaos.,0.32142857142857145
205,kerjaan  beranggapan  bahawa  orang  china  hanya  berminat  di  dalam  bidang  penyagaan  dan  mengumpulkan  harta  sementara  orang  melayu  hanya  mahu  menjadi  kaki  tangan  kerjaan.,"kerajaan beranggapan bahawa orang china hanya berminat di dalam bidang penyayagaan dan mengumpulkan harta, sementara orang melayu hanya mahu menjadi kaki tangan kerajaannya.",0.17391304347826086
206,anggapan  yang  salah  ini  telah  menyebabkan  hujuhnya  dah  sadasa  yang  merombak  persefahaman  yang  tipis  di  antara  orang  melayu  dan  bukan  melayu.,anggapan yang salah ini telah menyebabkan wujudnya dasar-dasar yang merombak persefahan yang tipis di antara orang melayu dan bukan melayun.,0.23809523809523808
207,"di  samping  itu,  kerana  telah  lu  bombak  dengan  suara  terbanyak,  kerjaan  semakin  tidak  mahu  mendengar  langsung  kritikan  yang  disuarakan  oleh  pihak  pembangkang  mahu  pun  dari  penyokong -punyokong  kerjaan  sendiri.","di samping itu, kerana terlalu bonkak dengan suara terbanyak, kerajaan semakin tidak mahu mendengar langsung kritikan yang disuarkan oleh pihak pemangkang mahu pun dari penyokong-penyokung kerajahan sendiri.",0.3103448275862069
208,juran  di  antara  kerjaan  dengan  rakyat  semakin  meluas  hinggakan  kerjaan  tidak  lagi  dapat  menyelami  perasaan  rakyat  atau  mentasirkannya  dengan  betul.,jurang diantara kerajaan dengan rakyat semakin meluas hingga kerjaan tidak lagi dapat menyelami perasaan rakyats atau mentasirkannya dengan betul.,0.3
209,"dengan  itu,  kerjaan  tidak  dapat  merasakan  perubahan  radikal  dalam  pemikiran  rakyat  sejak  kemedekaan  sehingga  menjalang  pilihan  rakyat  tahun  1969.","dengan itu, kerajaan tidak dapat merasakan perubahan radikal dalam pemikiran rakyat sejak kemedeikan sehingga menjelang pilihan raya tahun 1900.",0.2631578947368421
210,"ahirnya,  apabila  kerjaan  memenangi  pilihan  rakyat  tahun  1969  hanya  dengan  majoriti  yang  merosot,  kerjaan  amat  terkejut  hinggakan  pertimbangannya  pun  tidak  lagi  sempurna.","akhirnya apabila keajaan memenangi pilihan layat tahun 1969 hanya dengan majoriti yang merosot, kerajaan amat terkejut hingga kan pertimbangannya pun tidak lagi sempurna.",0.2727272727272727
211,maka  berlakulah  pembunuhan  terhadap  manusia  dan  pembakaran  terhadap  hata  benda  dan  keadaan  yang  hulu  harap  pada  13  may  1969.,maka berlaku lah pembunuhan terhadap manusia dan pembakaran terhadab hata benda dan keadaan yang hulu hara pada 13 mei 1960.,0.3157894736842105
212,"di  situlah  letak  silapnya,  pengaruh  keturunan  dan  alam  sekitar  ke  atas  bangsem  layu.  bagaimana  kah  faktor  faktor  keturunan  memberi  kesan  terhadap  kemajuan  bangsem  layu  di  semenan  yang  tanah  melayu?","disitulah letak silapnya, pengaruh keturunan dan alam sekitar ke atas bangsa melayu. bagaimana kefaktor-faktore keturunannya memberi kesan terhadap kemajuan bangsa melayu di semenan yong tanah melayun?",0.41379310344827586
213,belum  penadijalankan  satu  kajian  yang  scientific  mengenai  perkara  ini.  barang  kali  lebih  bijak  jika  perkara  ini  dibiakan  begitu  sahaja  kerana  kalau  di  kaji  juga  mungkin  hal  ini  akan  menyebabkan  orang  melayu  patas  emangan.,"belum pernah dijalankan satu kajian yang scientific mengenai perkara ini, barang kali lebih bijak jika perkara ni dibiarkan begitu sahaja kerana kalau dikaji juga mungkin hal ini akan menyebabkan orang melayu patah semangat.",0.2727272727272727
214,"meskipun  begitu,  memandangkan  bahawa  faktor  faktor  keturunan  adalah  amat  penting  dalam  perkembangan  sesuatu  bangsem,  iloklah  dilihat  serba  sedikit  mengenai  hal  ini  supaya  dengan  pemahaman  yang  lebih  baik  dan  terperinci  dalam  hal  ini  bolehlah  difahami","meskipun begitu, memandangkan bahawa faktor-faktor keturunan adalah amat penting dalam perkembangan sesuatu bangsa, iloklah dilihat sedikit mengenai hal ini supaya dengan pemahaman yang lebih baik dan terperinci dalam hal ini bolehlah difahami.",0.14705882352941177
215,dan  sedikit  sebanyak  mengatasi  ke  santidak  benda.  terbaik  dari  faktor  faktor  ini.  tulisan  ini  bukanlah  satu  kajian  yang  scientific.,dan sedikit sebanyak mengatasi kesan tidak baik dari faktor-faktor ini. tulisan ini bukanlah satu kajian yang scientifically,0.3684210526315789
216,paling  hampirnya  cuma  merupakan  suatu  tekaan  serdas  sahaja.  semoga  ia  akan  membangkitkan  satu  minat  bang  mengenai  perkara  ini  dan  mungkin  akan  membawa  satu  kajian  scientific  yang  menyeluruh  tentang  teori -tiori  yang  dikemukakan.,paling hampir ia cuma melupakan suatu tekaan sedar sahaja. semoga ia akan membangkitkan satu minat bang mengenai perkara ini dan mungkin akan membawa satu kajian scientific yang mengeluruh tentang teori-teori yang dikemukakan.,0.21875
217,"setiap  tidak  tidaknya  tulisan  ini  diharap  akan  menarik  perhatian  umum  kepada  perkara  yang  penting  ini,  satu  perkara  yang  telah  diterima  umum  adalah  faktor  faktor  keturunan  memainkan  peranan  yang  penting  dalam  perkembangan  sesuatu  kaum.","saya tidak-tidaknya tulisan ini diharap akan menarik perhatian umum kepada perkara yang penting ini, satu perkara yg telah diterima umum yalah faktor-faktor keturunan memainkan peranan yang pentin dalam perkembangan sesuatu kaum. ia tidak memerlukan kepakaran seorang ahli sains untuk menyatakan hal ini. agak ternyata, kalau ciri-ciri dari bapak dipeturunkan kepada anaknya, maka ciri ciri",0.9393939393939394
218,andanya  proses  ini  tidak  berlaku  maka  satu  kaum  yang  amat  belainan  akan  huncul  dalam  tiap -tiap  generasi.,"andainya proses ini tidak berlaku, maka satu kaum yang amat berlainan akan muncul dalam tiap-tiap generasi.",0.35294117647058826
219,"bagaimana  pun,  memandangkan  bahawa  ciri -ciri  kaum  dapat  dilihat  dalam  tiap -tiap  generasi  seperti  juga  dengan  ciri -ciri  keluarga,  maka  kita  boleh  menganggap  bahawa  ciri  tersebut  adalah  ciri -ciri  keturunan.","bagaimanapun, memandangkan bahawa ciri-ciri kaum dapat dilihat dalam tiap-tiap generasi, seperti juga dengan ciri ciri keluarga, maka kita boleh menganggap bahawa ciri tersebut adalah ciri ciri keturunan.",0.3
220,"manusia  sudah  lama  sedar  dan  menerima  hakikat  malahan  sebelum  pengajian  science  menumpukan  perhatian  kepada  syifat -sifat  semula  jadi  manusia,  bahawa  anak -anak  mestimewari  si  beberapa  syifat  yang  terdapat  pada  nenek  moyang  mereka.",manusia sudah lama sedar dan menerima hakikat malahan sebelum pengajian science menumpukan perhatian kepada sifat-sifat semula jadi manusia bahawa anak-anak mesti mewarisi beberapa sifats yang terdapat pada nenek moyang mereka.,0.25
221,syifat  yang  paling  ketara  adalah  raut  muka.  wajahkanak -kanak  memang  dijangkakan  dan  lazimnya  mirip  raut  muka  salah  seorang  dari  ibu  bapanya  atau  dari  kedua -duanya  sekali.,sifat yang paling ketara adalah raut muka. wajah kanak-kanak memang dijangkakan dan lazimnya mirip raut mukka salah seorang dari ibu bapanya atau dari kedua duanya sekali.,0.19230769230769232
222,"meskipun  begitu,  persamaan  ini  tidak  sahaja  melibatkan  bentuk  physical  semata -mata.  malahan  kadang -kadang  perwata -kan  kecerdasan  mental  dan  citarasa  juga  mengikuti  ibu  bapar  mereka.","meskipun begitu, persamaan ini tidak sahaja melibatkan bentuk fizikal semata-mata. malahan kadang-kadang perwatakan, kecedasan mental dan cerita rasa juga mengikuti ibu bapak meikah.",0.48
223,"walaupun  demikian,  persamaan  ini  tidak  lasa  penuhnya.  beberapa  ciri  adalah  agak -belebihan  mana  kalau  ciri -ciri  lain  hanya  mempunyai  sedikit  persamaan.","walaupun demikian, pesamaan ini tidaklah sepenuhnya. beberapa ciri adalah agak berlebihan mana kala ciri-ciri lain hanya mempunyai sedikit pesamaan.",0.42857142857142855
224,kadang -kalanya  ada  pula  ciri -ciri  yang  bercantum  dan  ada  kalanya  ciri -ciri  dari  kedua  ibu  bapar  mereka  tidak  ada  langsung.,kadang kalanya ada pula ciri-ciri yang bercantum dan ada kalanya ciri ciri dari kedua ibu bapanya mereka tidak ada langsung.,0.23809523809523808
225,"memandangkan  pemerhatian  oleh  manusia  biasa  telah  lucikat  waktu -nya  dan  tidak  pula  mendalam,  maka  usaha  ini  terpasalah  dicihrakkan  kepada  ahli -ahli  science  untuk  mengkaji  lebih  lanjut  dari  hal  keturunan.","memandangkan pemerhatian oleh manusia biasa terlalu singkat waktunya dan tidak pula mendalam, maka usaha ini terpaksa disirahkan kepada ahli-ahli sains untuk mengkaji lebih lanjut dari hal keturunan.",0.3103448275862069
226,ahli  science  yang  paling  teke  muka  dalam  bidang  ini  adalah  gregor  johan  mendel.  beliau  telah  mengkaji  secara  sistemati  ke  hujudan  faktor -faktor  keturunan  dan  bagaimana  berlakunya  penyaluran  bakar.,ahli sains yang paling terkemuka dalam bidang ini adalah gregor johan mendel. beliau telah mengkaji secara sistematik keujudan faktor-faktor keturunan dan bagaimana berlakunya penyaluran bakar.,0.2857142857142857
227,"penemuan -penemuan  beliau  telah  pun  di  terima  secara  menuas.  secara  rinkas  hukom  mendel  menyatakan  bahawa  zuriat  itu  bukanlah  merupakan  jenis  perantaraan  antara  kedua -dua  bakar  ibu  bapar  tetapi  menurut  hukom  yang  lazim,  bakar",penemuan-penemuan beliau telah pun diterima secara meluas. secara ringkas hukum mendal menyatakan bahawa zuliat itu bukanlah merupakan jenis perantaraan antara kedua-dua bakar ibu bapak tetapi menurut hukuman lazim bakar,0.45454545454545453
228,salah  seorang  dari  ibu  bapar  itu  adalah  lebih  menunjul  dalam  zuriat  yang  dilahirkan.  hukom  ini  adalah  penting  kerana  ia  menolak  konsep  lazim  yang  menyatakan  bahawa  zuriat  kendaklah  merupakan  perwataan  yang  lebih  sederhana  dari  sifat -sifat  utama,kukum ini adalah penting kerana ia menolak konsep lazim yang menyatakan bahawa zuriat hendaklah merupakan peruatakan yang lebih sederhana dari sifat-sifat utama.,0.5277777777777778
229,kedua -dua  ibu  bapar  hukom  mendel  dijelaskan  dengan  baiknya  dalam  percubaan  membia  tikus  putih  dan  tikus  chocolate.,"ke dua-dua ibu bapa, hukum mendal dijelaskan dengan baiknya dalam percubaan membiak tikus putih dan tikus troklah.",0.4117647058823529
230,"kalau  satu  siri  ujikajian  dijalankan,  maka  pembiakan  di  antara  tikus  putih  dan  tikus  chocolate  tidak  akan  menghasilkan  tikus  bertompo  atau  putih  chocolate  sebaliknya  hasil  yang  paling  banyak  adalah  tikus -tikus  putih.","kalau satu siri ujikajian dijalankan, maka pembiarkan di antara tikus putih dan tikus coklat tidak akan menghasilkan tikus bertompuk atau putih coklad, sebaliknya hasil yang paling banyak ialah tikus-tikus puti.",0.25806451612903225
231,"bagaimana  pun,  kalau  tikus  putih  generasi  pertama  ini  dibiakan  sesama  jenisnya,  maka  zuriat  yang  dilahirkan  bukanlah  semuanya  tikus  putih  tetapi  terdapat  juga  tikus -tikus  chocolate  dengan  nisbah  tiga  tikus  putih  bagi  tiap -tiap  seikut","bagaimanapun, kalau tikus putih generasi pertama ini dibiarkan sesama jenisnya, maka zuriat yang dihasilkan bukanlah semuanya tikus-putih, tetapi terdapat juga tikus tikus coklat dengan nisbah tiga tikus putih bagi tiap-tiap seekul.",0.3235294117647059
232,tikus  chocolate.  fakter  yang  diterankan  di  sini  adalah  wana  putih  lebih  ketara  dalam  generasi  pertama.,fakta yang diterangkan di sini elah warna putih lebih ketara dalam generasi pertama.,0.4
233,"namun  begitu,  walaupun  tikus  tikus  generasi  pertama  berwana  putih,  ia  juga  mempunyai  faktor  chocolate  yang  tesorok  yang  boleh  disalurkan  kepada  generasi  yang  berikutnya.","namun begitu, walaupun tikus-tikus generasi pertama berwarna putih, ia juga mempunyai faktor coklat yang tersorok yang boleh disalurkan kepada generasi yang berikutnya.",0.21739130434782608
234,"akan  tetapi,  faktor  chocolate  ini  adalah  lemah  dan  faktor  ini  menunjukkan  bahawa  hanya  terdapat  seikut  tikus  chocolate  bagi  tiap -tyap  empat  ekotikus  generasi  kedua.","akan tetapi, faktor coklat ini adalah lemah dan fakta ini menunjukkan bahawa hanya terdapat seekotikus coklad bagi tiap-tiap 4 ekotikusi generasi kedua.",0.375
235,"bagi  manusia,  perkara  yang  agak -sama  boleh  dilihat  apabila  seorang  yang  bala  berkahwin  dengan  seorang  yang  mempunyai  warna  kulit  yang  biasa.","bagi manusia, perkara yang agak sama boleh dilihat apabila seorang yang bala berkahwin dengan seorang",0.3333333333333333
