ID,Reference,Prediction,WER
573,selama  ini  keluhan  orang -orang -orang  melayu  ilah  kekurangan  modal.  bang  yang  mereka  usahetubohkan  turut  gagal.,selama  ini  keluhan  orang-orang  melayu  ilah  kekurangan  modal.  bang  yang  mereka  usaha  tubohkan  turut  gagal.,0.3125
574,"jadi,  ini  pihak  british  benar -benar  mencadankan  supaya  bantuan  wang  dari  kerajaan  diberikan  kepada  orang -orang -orang  melayu  sebagai  modal  penyagahan  mereka  dan  sebagai  ganyaran  mereka  juga  di  beri  bingan  dalam  selok  belok  penyagahan.","jadi,  kini  pihak  british  benar-benar  mencadangkan  supaya  bantuan  wang  dari  kerjaan  diberikan  kepada  orang-orang  melayu  sebagai  modal  penyagahan  mereka  dan  sebagai  ganyaran  mereka  juga  diberi  bimbingan  dalam  selok  belok  penyagahon.",0.35294117647058826
575,"sikap  lebih  bertanggung  jawab  pihak  british  mula  mendapat  perhatian.  namun  begitu,  bolehkah  orang -orang  yang  menghancurkan  cadangan  yang  begitu  murahati  dan  liberal  menjadi  orang  yang  boleh  diragukan  kejurran  dan  keadilan  mereka.","sikap  lebih  bertanggungjawab  pihak  british  mula  mendapat  perhatian.  namun  begitu,  bolehkah  orang-orang  yang  menganjurkan  cadangan  yang  begitu  murahati  dan  liberal  menjadi  orang  yang  boleh  diragukan  kejujuran  dan  keadilan  mereka?",0.22580645161290322
576,"seolah -olah  ini  belum  cukup,  pihak  british  menyatakan  juga  bahawa  seorang  pemimpin  politik  melayu,  akan  menatap  bianakan  wang  ini.","seolah-olah  ini  belum  cukup,  pihak  british  menyatakan  juga  bahawa  seorang  pemimpin  politik  melayu  akan  menapikan  wang  ini.",0.2631578947368421
577,orang -melayu  boleh  menganggap  wang  sejumlah  5  juta  ringgit  itu  sebagai  milik  mereka.  mereka  hanya  perlu  bersikap  lebih  liberal  dan  bekerja  sama  dengan  pihak  british  nescai  wang  tersebut  akan  menjadi  hak  mereka.,orang  melayu  boleh  menganggap  wang  sejumlah  5 juta  ringgit  itu  sebagai  milik  mereka.  mereka  hanya  perlu  bersikap  lebih  liberal  dan  bekerja  sama  dengan  pihak  british  nescai  wang  tersebut  akan  menjadi  hak  mereka.,0.03125
578,"walaupun  bagaimana  sekalipun,  apabila  cengkaman  ke  atas  ekonomi  negara  ini  sudah  kukup  mereka  tidak  perlu  lagi  bimbang  kepada  kuasa  politik  orang -orang  china.","walaupun  bagaimana sekalipun, apabila  cengkaman  keatas ekonomi  negara  ini  sudah  kukup  mereka  tidak  perlu  lagi  bimbang  kepada  kuasa  politik  orang  orang  china.",0.13043478260869565
579,apa  yang  berlaku  kepada  rida  sudah  menjadi  secara?  rida  terladijalankan  seolah -olah  seperti  jah  batan  kebajikan.,"apa  yang  berlaku  kepada  rida  sudah  menjadi  secara?  rida �terladijalankan  seolah-olah  seperti  jah,  batin  kebajikan.",0.3125
580,"rida  tidak  memberikan  bantuan  kepada  penyaga  melayu  yang  berkemampuan,  sebaliknya  wang  diberikan  kepada  orang -orang  kurang  berada  yang  masih  teragak  agak  untuk  mencebukan  diri  dalam  bidang  penyagaan.","rida  tidak  memberikan  bantuan  kepada  penyaga  melayu  yang  berkemampuan,  sebaliknya  wang  diberikan  kepada  orang-orang  kurang  berada  yang  masih  teragak  agak  untuk  mencebukan  diri  dalam  bidang  penyagaan.",0.07407407407407407
581,orang -orang  yang  menunjukkan  kemampuan  mereka  boleh  bejaier  dalam  penyagaan  tidak  mendapat  bantuan  rida  oleh  kran  rida  berpendapat  bahawa  tujuannya  bukanlah  untuk  menolong  orang -orang  berada  menjadi  lebih  kaya.,orang  orang  yang  menunjukkan  kemampuan  mereka  boleh  bejaier  dalam  penyagaan  tidak  mendapat  bantuan  rida  oleh  kran  rida �berpendapat  bahawa  tujuannya  bukanlah  untuk  menolong  orang-orang  berada  menjadi  lebih  kaya.,0.13793103448275862
582,"sesungguhnya,  rida  siolah  olah  terlah  mengujutkan  pesaingan  di  antara  penyaga -penyaga  melayu  yang  sudah  berjaya  dengan  penyaga -penyaga  melayu  yang  dibantu  oleh  rida.","sesungguhnya, rida  siolah  olah-olah  mengujutkan  pesaingan  diantara  penyaga –penyaga  melayu  yang  sudah  berjaya  dengan  penyaga ‎penyaga  merlayu  yang � dibantu  oleh  rida.",0.34782608695652173
583,para  penyaga  baru  ini  diberi  bingan  untuk  menghadapi  segala  rintangan.  memanglah  benar -adah  bidang  yang  mana  rida  boleh  kejayaan.,para  penyaga  baru  ini  diberi  bimbingan  untuk  menghadapi  segala  rintangan.  memanglah  benar-adah  bidang  yang  mana  rida  boleh  kejayaan?,0.21052631578947367
584,akan  tetapi  pada  keseluruhannya  kejayaan  ini  hanya  sekada  membantu  penyaga -penyagaan  yang  boleh  bersaing  dengan  penyaga  penyaga  bukan  melayu.,akan  tetapi  pada  keseluruhannya  kejayaan  ini  hanya  sekada  membantu  penyagaan  penyagaaan  yang  boleh  bersaing  dengan  penyaga  penyaga 不 kan  melayu.,0.21052631578947367
585,bidang -bidang  yang  rida  berjaya  selain  daripada  bidang  penyagaan  yang  lah  bidang  penidikan.,bidang  bidang  yang  rida  berjaya  selain  daripada  bidang  penyagaan  iaitu  bidang  pendidikan.,0.3076923076923077
586,dengan  bantuan  rida  ramai  anak  melayu  telah  mendapat  penidikan  yang  sesuai  dengan  pekejahan  di  dalam  firma -firma  penyagaan.,dengan  bantuan  rida  ramai  anak  melayu  telah  mendapat  penidikan  yang  sesuai  dengan  pekejahan  di  dalam  firma-firma  penyagaan.,0.1111111111111111
587,"sebelum  itu  orang -orang  melayu  hanya  bergantung  kepada  pekejahan  dengan  kerajaan.  pada  keseluruhannya,  rida  tidak  dapat  memenuhi  janji  janji  yang  dibuat  oleh  pihak  british.","sebelum  itu,  orang-orang  melayu  hanya  bergantung  kepada  pekejahan  dengan  kerajaan.  pada  keseluruhannya,  rida  tidak  dapat  memenuhi  janji  janji  yang  dibuat  oleh  pihak  british.",0.125
588,selepas  pihak  british  memperuntuk  kan  jumlah  wang  itu  dan  melantik  orang -orang  melayu  untuk  menatbilkan  perbadanan  ekonomi  ini  mereka  pun  terus  menarik  diri.,selepas  pihak  british  memperuntukkan  jumlah  wang  itu  dan  melantik  orang-orang  melayu  untuk  menatbilkan  perbadanan  ekonomi  ini  mereka  pun  terus  menarik  diri.,0.17391304347826086
589,kini  mereka  bebas  menghabiskan  masalah  pang  mereka  dikelap -kelap  dan  mengulangi  amalan  memberi  kontrak  kepada  firma -firma  british.,kini  mereka  bebas  menghabiskan  masalah  pang  mereka  dikelap-kelap  dan  mengulangi  amalan  memberi  kontrak  kepada  firma  firma  british.,0.16666666666666666
590,"kalau  orang -orang  melayu  tidak  mencapai  kemajuan  dengan  bantuan  rida,  maka  itu  salah  orang  melayu  sendiri.","kalau  orang-orang  melayu  tidak  mencapai  kemajuan  dengan  bantuan  rida,  maka  itu  salah  orang  melayu  sendiri.",0.125
591,sebenarnya  yang  dikehendaki  oleh  pihak  british  dengan  menubahkan  rida  bukanlah  pemulahan  ekonomi  orang  melayu  tetapi  niat  mereka  lain  sama  sekali.,sebenarnya  yang  dikehendaki  oleh  pihak  british  dengan  menubahkan  rida  bukanlah  pemulahan ekonomi  orang  melayu  tetapi  niat  mereka  lain  sama  sekali.,0.0
592,haslat  ini  telah  sana  apabila  orang -orang  melayu  terlah  setuju  untuk  bekerja  sama  dengan  orang -orang  china  untuk  memudahkan  pengisi  diharan  darurat.,haslat  ini  telah  sana  apabila  orang-orang  melayu  terlah  setuju  untuk  bekerja  sama  dengan  orang-orang � china  untuk  memudahkan  pengisi  diharan  darurat.,0.18181818181818182
593,"rida  mungkin  tidak  mencapai  kejayaan  diharap -harapkan,  tetapi  sebaliknya  istilah  bejaian  menbuah  cara  pemikiran  orang -orang  melayu  di  dalam  kegiatan  ekonomi.","rida  mungkin  tidak  mencapai  kejayaan  yang  diharap-harapkan,  tetapi  sebaliknya  istilah  bejaian  membuahcara  pemikiran  orang –orang  melayu  di  dalam  kegiatan  ekonomi.",0.23809523809523808
594,ia  juga  telah  mengikir  sama  sekali  anggapan  bahawa  kerajaan  tidak  bertanggungjawab  langsung  untuk  menolong -memajukan  orang -orang  melayu  dalam  bidang  penyagahan.,ia  juga  telah  mengikir  sama sekali  anggapan  bahawa  kerajaan  tidak  bertanggungjawab  langsung  untuk  menolong-memajukan  orang-orang  melayu  dalam  bidang  penyagahan.,0.19047619047619047
595,"sejak  itu  setiap  usaha  orang  melayu,  kalau  pun  tidak  mengharapkan  bantuan  kerajaan,  sekurang -kurangnya  boleh  menuntut  agak  kerajaan  jangan  menghalang  usaha  mereka  dengan  helah -helah  seperti  kurang -perangalan,  kurang  modal  dan  lain -lain  alasan.","sejak  itu  setiap  usaha  orang  melayu,  kalau  pun  tidak  mengharapkan  bantuan  kerajaan,  sekurang-kurangnya  boleh  menuntut  agak  kerajaannya  jangan  menghalang  usaha  mereka  dengan  helah-helah  seperti  kurang-peralaman,  kurang  modal  dan  lain-lain  alasan.",0.2647058823529412
596,"rida  juga  turut  mengingatkan  orang -orang  bukan  melayu,  terutama  orang -orang  china,  bahawa  baik  orang  melayu  mahu  pun  kerajaan  sudah  tidak  mahu  melihat  orang  melayu  tersisih  dari  bidang  pedagangan  di  negara  ini.","rida  juga  turut  mengingatkan  orang-orang  bukan  melayu,  terlalu  tamah  orang-orang cina,  bahawa  baik  orang  melayu  mahu  pun  kerajaan  sudah  tidak  mahu  melihat  orang  melayu  tersisih  dari  bidang  pedagangan  di  negara  ini.",0.1875
597,"apabila  prinsip  menolong  orang -orang  melayu  bukan  lagi  dianggap  bersifat  pel  kauman,  sebaliknya  di  terima  sebagai  langkah  yang  perlu  bagi  ke  stabilan  negara,  maker  banyak  lagi  agensi  dan  cari  lain  telah  dimulakan  oleh  orang -orang -orang  melayu  dan  kerajaan  untuk  mengambil","apabila  prinsip  menolong  orang-orang  melayu  bukan  lagi  dianggap  bersifat  pelkauman,  sebaliknya  di  terima  sebagai  langkah  yang  perlu  bagi  kestabilan  negara,  maker  banyak  lagi  agensi  dan  cari  lain  telah  dimulakan  oleh  orang-orang –orang  melayhu  dan  kerajaan  untuk  mengambilkan.",0.2682926829268293
598,"kesempatan  dari  perubahan  sikap  tadi.  misalnya,  peruntukan  yang  tidak  adil  mengenai  tanah  simpanan  melayu  yang  kaya  dengan  biji  timah  atau  lain -layen  yang  boleh  diambil  dan  ditukak  gantikan  dengan  tanah -tana  hutan  yang  tidak  berhagak  ini,  tidak","kesempatan  dari  perubahan  sikap  tadi.  misalnya,  peruntukan  yang  tidak  adil  mengenai  tanah  simpanan  melayu  yang  kaya  dengan  biji  tima  atau  lain-lain  yang  boleh  diambil  dan  ditukak  gantikan  dengan  tanah-tana  hutan  yang  tidak �perhagak  ini,  tidak  bergabar.",0.1891891891891892
599,"boleh  lagi  dibuat  tanpa  diberitahu  terlebih  dah  hulu  tujuannya  kepada  orang  melayu.  hasilnya,  perubahan  dasar  yang  sedikit  ini  telah  menyalamatkan  berjuta -juta  ringgit  orang  melayu.","boleh  lagi  dibuat  tanpa  diberitahu  terlebih  dahulu  tujuannya  kepada  orang  melayu.  hasilnya,  perubahan  dasar  yang  sedikit  ini  telah  menyelamatkan  berjuta-juta  ringgit  wang  orang  melayu.",0.24
600,kerajaan  juga  telah  menegaskan  supaya  peratus  tentu  pekerja  melayu  perlu  diadakan  di  dalam  industri -industri  baru.,kerajaan  juga  telah  menegaskan  supaya  peratus  tentu  pekerja  melayuh  perlu  diadakan  di  dalam  industri-industri  baru.,0.1875
601,"tanah -tanah  milik  kerajaan  yang  berharga  di  kawasan -kawasan  banda  tidak  lagi  di  jual  hanya  kepada  pihak  yang  menawakan  harga  yang  paling  tinggi  atau  dijualkan  kepada  orang -orang  china  atau  eropah  yang  lebih  mengetahui  tentang  nilai  tanah  tersebut,  selterenai  lebih  kemampuan","tanah  tanah  milik  kerajaan  yang  berharga  di  kawasan  kawasan  bandar  tidak  lagi  dijual  hanya  kepada  pihak  yang  menawakan  harga  yang  paling  tinggi  atau  dijualkan  kepada  orang-orang  china  atau  eropah  yang  lebih  mengetahu  tentang  nilai  tanah  tersebut,  selterenjap  lebih  kemampuan,",0.24390243902439024
602,untuk  mengusahakannya.  orang  melayu  telah  diberi  peluang  untuk  membeli  tanah -tanah  ini  mengikut  harga  yang  mereka  mampu  atau  sekurang -kurangnya  membayar  secara  ansuran  dalam  jangke  waktu  yang  berpatutan.,untuk  mengusahakannya.  orang  melayu  telah  diberi  peluang  untuk  membeli  tanah-tanah  ini  menikut  harga  yang  mereka  mampu  atau  sekurang –kurangnya  membaya  secara  ansuran  dalam  jangkewaktuh  yang  berpatutan.  berjana –jalur –ketua –katuta –ketutupan,0.42857142857142855
603,kerajaan  negeri  juga  turut  merece  bertanggung  jawab  untuk  menolong  orang -orang -orang  melayu  seberapa  yang  boleh  supaya  mereka  dapat  mencebakan  diri  dalam  bidang  penyagahan.,kerajaan  negeri  juga  turut  merasa  bertanggungjawab  untuk  menolong  orang-orang  melayu  seberapa  yang  boleh  supaya  mereka  dapat  mencebakan  diri  dalam  bidang  penyagahan.,0.25
604,bagi  kali  pertamanya  dewan  penyagahan  melayu  telah  dianggap  sebagai  suara  penyagah  penyagah  melayu  walaupun  alih -alihnya  hanya  terdiri  daripada  penyagah  penyagah  kecil  atau  penjajar  penjajar.,"bagi  kali  pertamanya  dewan  penyagahan  melayu,  telah  dianggap  sebagai  suara  penyaga  penyaga ████  melayu,  walaupun  alih-alihnya  hanya  terdiri  daripada  penyaga ‎penyaga  kecil  atau  penjajar  penjaja.",0.4
605,soak  tu  berlaku  nyeperubahan  idea  dan  nilai -nilai  ini  tanah  melayu  telah  mencapai  kemedekaan.,soak  tu  berlaku  nyeperubahan  idea dan  nilai-nilai  ini  tanah  melayu  telah  mencapai  kemedekaan.,0.14285714285714285
606,barang  kali  tidak  ketelaluan  dikatakan  bahawa  memang  orang -orang  melayu  yang  sangat -sangat  inginkan  kemedekaan.,barangkali  tidak  ketelaluan  dikatakan  bahawa  memang  orang  melayu  yang  sangat-sangat  inginkan  kemedekaan.,0.3333333333333333
607,mereka  seada  bahawa  sebuah  kerajaan  yang  mempunyai  lebih  suara  orang  melayu  akan  bersikap  lebih  liberal  dalam  usaha  membantu  mereka  di  dalam  penyagahan  dan  lain -lain  bidang.,"mereka  sedah  bahawa  sebuah  kerajaan  yang  mempunyai  lebih  suara  orang  melayu  akan  bersikap  lebih  liberal  dalam  usaha  membantu  mereka  di  dalam  penyagahan  dan  lain-lain  bidang. terbukaskan  berikutnya,  tersebut adalah  kemari  kecuali  kejuruh  kecewa  kevijakan  kewihakannya  mengenal  kecua  kecura  kecora  kechora  kecpora  kecורה  kecfera  kecarta  kecłada  keclara  kecmara  kecpara  kec��라  kecatura  kecamura  kecadora  kecobra  kecultura  kecnova  kectawa  kecomma  kecmma  kecoba  kecoya  kecowa  kecoma  kecopa  kecploy  kecigma  kecobia  kesama  khatau  bina",1.8076923076923077
608,tauke -tauke  jutauan  china  juga  turut  melihat  keadaan  ini.  mereka  seada  bahawa  mereka  sudah  tidak  lagi  memperolehi  secara  mutlak  hak  penyagahan  yang  ditinggalkan  oleh  orang -orang  british.,tauke  tauke  jutawancina  juga  turut  melihat  keadaan  ini.  mereka  seadah  bahawa  mereka  sudah  tidak  lagi  memperolehi  secara  mutlak  hak  penyagahan  yang  ditinggalkan  oleh  orang-orang  british.,0.2222222222222222
609,mereka  juga  melihat  berakhirnya  segala  muslihat  dan  tipuhelah  yang  selama  ini  dilakukan  ke  ataupun  undang  undang -undang  yang  kononya  melindungi  orang  melayu.,mereka  juga  melihat  berakhirnya  segala  muslihat  dan  tipuhelah  yang  selama  ini  dilakukan  ke  ataupun  undang  undang  unggen  undang  yang  kononya  melindungi  orang  melayu.,0.09090909090909091
610,"mereka  membayangkan  empayapen  yang  akan  mereka  akan  dicerobohi.  malah  ada  juga  setengahnya  yang  membayangkan  penubuhan  sebuah  negara  sosialis  melayu  di  mana  segala  kekayaan  yang  mereka  miliki  akan  diambil  balik,  sebenarnya,  setelah  merdeka,  hanya","mereka  membayangkan  empaya  penyagaan  mereka  akan  dicerobohi.  malah,  ada  juga  setengahnya  yang  membayangkah  penubuhan  sebuah  negara  sosialis  melayu  di  mana  segala  kekayaan  yang  mereka  miliki  akan  diambil  balik,  sebenarnya,  setelah  merdeka,  hanya  terbukuskan  dengan  berikut-berkutuh.  terima kasih.",0.30303030303030304
611,"sebahagian  kecil  dari  harapan  orang  orang  melayu  di  penuhi.  lebih  menakjukkan  ilah  bukan  sahaja  segala  kebimbangan  tauke -tauke  china  tadi  tidak  berasa  sama  sekali,  tetapi  sebaliknya  tanah  melayu  yang  merdeka  telah  membuka  peluang  yang  tidak  terbatas","sebahagian  kecil  dari  harapan  orang-orang  melayu  di penuhi.  lebih  menakjukkan  ilah  bukaan  sahaja  segala  kebimbangan  taukeh  taukeh  china  tadi  tidak  berasa  sama  sekali,  tetapi  sebeliknya  tanah  melayu  yang  merdeka  telah  membuka  peluang  yang  tidak  terbatas",0.16666666666666666
612,"kepada  orang  china  untuk  mengumpul  harter.  sebelum  ini,  telah  pun  dibincangkan  tentang  bantuan  kerajaan  yang  semakin  bertambah  kepada  orang -orang  melayu  hasil  daripada  perubahan  sikap  yang  disemakan  dengan  tetubohnya  rida.","kepada  orang  china  untuk  mengumpul  harter.  sebelum  ini,  telah  pun  dibincangkan  tentang  bantuan  kerajaan  yang  semakin  bertambah  kepada  orang-orang  melayu  hasil  daripada  perubahan  sikap  yang  disemakan  dengan  tetuhbohnya  rida.",0.1
613,memang  tidak  perlu  disebutkan  bahawa  perubahan  ini  lebih  menggalakan  lagi  dengan  tercapainya  kemedekan.,memang  tidak  perlu  disebutkan  bahawa  perubahan  ini  lebih  menggalakan  lagi  dengan  tercapainya  kemedekan.,0.0
614,"berbagai  agensi  dan  rancangan  kemajuan  kerajaan  kerajaan  pusat  dan  negeri,  misalnya  perbadanan  kemajuan  negeri  dan  quota -kota  penyagaan  pengangkutan  jalan,  adalah  hasil  daripada  kemedekan.","berbagai  agensi  dan  rancangan  kemajuan  kerajaan  kerajaankrajaan  pusat  dan  negeri,  misalnya  perbadanan  kemajua  negeri  dan  quota –kota  penyagaan  pengangkutan  jalan adalah  hasil  daripada  kemedekaan.",0.20833333333333334
615,memanglah  diakui  bahawa  kerajaan  selepas  mereka  telah  banyak  menolong  orang -orang  melayu  dalam  penyagaan  dan  usaha  ini  masih  diteruskan.,memanglah  diaku  ibaahwa  kerajaan  selepas  mereka  telah  banyak  menolong  orang-orang  melayu  dalam  penyagaan  dan  usaha  ini  masih  diteruskan.,0.21052631578947367
616,kadangkala  perbuatan  curang  telah  menggagalkan  matlamat  kerajaan.  kadangkadang  cengkaman  oleh  syarikat  syarikat  penyagaan  china  yang  bersekutu  turut  menggagalkan  usaha  ini.,kadangkala  perbuatan  curang  telah  menggagalkan  matlamat  kerajaan.  kadangkadang  cengkaman  oleh  syarikat  syarikat � penyagaan  china  yang  bersekutu  turut  menggagalkan  usaha  ini.,0.05
617,"biar  pun  begitu,  keduukan  istimewa  orang -orang -orang  melayu  telah  dapat  menembusi,  walaupun  sedikit,  keutuhan  keduukan  ekonomi  orang -orang -orang  bukan  melayu.","biar  pun  begitu,  keduukan  istimewa  orang-orang  melayu  telah  dapat  menembusi,  walaupun  sedikit,  keutuhan  kedudukan  ekonomi  orang-orang bukan  melayu.",0.3181818181818182
618,"bayi  atau  tidak,  orang -orang  melayu  sudah  tidak  lagi  boleh  diketepikan  dalam  bidang  penyagaan.  salah  satu  hasil  daripada  dasar  kerajaan  selepas  mendekai  yalah  pelantikan  orang -orang -orang  melayu  menjadi  penyara  pengarah  dalam  syarikat  syarikat  besar  milik  bukan","bai  atau  tidak,  orang-orang  melayu  sudah  tidak  lagi  boleh  diketepikan  dalam  bidang  penyagaan.  salah  satu  hasil  daripada  dasar  kerajaan  selepas  mendekak  yalah  pelantikan  orang-orang –orang  melayuh  menjadi  pengarah  pengarah  dalam  syarikat  syarikat 大 milik  bukan  yang  berubat.",0.32432432432432434
619,"melayu.  setiap  orang  tahu  bahawa  penyara  penyara  pengarah  melayu  ini  lazimnya  tidak  melabau  satu  siang  pun,  ataupun  mempunyai  keupayaan  untuk  memberi  sumbangan  ke  arah  tujuan  yang  terpenting,  yang  itu  memberi  keuntungan  kepada  syarikat.","melayu.  setiap  orang  tahu  bahawa  penyara  pengarah  pengarah  melayu  ini  lazimnya  tidak  melabau  satu  siang  pun,  ataupun  mempunyai  keupayaan  untuk  memberi  sumbangan  ke  arah  tujuan  yang  terpenting,  iaitu  memberi  keuntungan  kepada  syarikat.",0.09090909090909091
620,setiap  orang  tahu  bahawa  ada  di  antara  orang -orang  melayu  ini  yang  hanya  menjual  namanya  mereka  dan  cuma  mengambil  kesempatan  dari  dasar  kerajaan  yang  mahu  melihat  pembahagian  kekayaan  yang  lebih  sama  rata.,setiap  orang  tahu  bahawa  ada  diantara  orang-orang  melayu  ini  yang  hanya  menjual  namanya  mereka  dan  cuma  mengambil  kesempatan  dari  dasar  kerajaan  yang  mahu  melihat  pembahagian  kekayaan  yang  lebih  sama  rata.,0.125
621,"setiap  orang  tahu  bahawa  hakikat  ini  bukanlah  kehendak  orang  melayu  atau  sesuatu  pun.  meskipun  begitu,  setiap  orang  tahu  bahawa  memang  tidak  ada  pilihan  lain  sekiranya  orang -orang  melayu  perlu  membiasakan  diri  dengan  nadi  penyagaan  penyagaan","setiap  orang  tahu  bahawa  hakikat  ini  bukanlah  kehendak  orang  melayu  atau  sesuatu  pun.  meskipun  begitu,  setiap  orang  tahul  bahawa  memang  tidak  ada  pilihan  lain  sekiranya  orang-orang  melayu �no  perlumbia  sekan  diri  dengan  nadi  penyagaan  penyagahan",0.2
622,yang  besar  seperti  yang  diperlukan  untuk  mengilakan  jurang  perbesaan  antara  mereka  dengan  bukan  melayu  daripada  tidak  terus  berkekalan.,yang  besar  seperti  yang  diperlukan  untuk  mengilakan  jurang  perbesaan  antara  mereka  dengan  bukan  melayu  daripada  tidak  terus  berkekalan.,0.0
623,adakah  kritis  terhadap  orang  orang  melayu  yang  telah  menjual  namanya  mereka  kepada  syarikat  syarikat  penyagaan  boleh  di  terima  sebulannya.,adakah kritik  terhadap  orang  orang  melayu  yang  telah  menjual  namanya  mereka  kepada  syarikat  syarikat 分 yagahan  boleh  di  terima  sebulannya.,0.15789473684210525
624,"sama  ada  baik  atau  tidak,  berkebolehhan  atau  tidak  dengan  adanya  orang -orang  melayu  dalam  berbagai  badan  tadi  berarti  mereka  telah  mengetahui  sedikit  sebanyaknya  selok  belok  penyagaan.","sama  ada  baik  atau  tidak,  berkebolehhan  atau  tidak  dengan  adanya  orang-orang  melayu  dalam  berbagai  badan  tadi  berarti  mereka  telah  mengetahu  di sedikit  sebanyaknya  selok  belakang  penyagaan.",0.19230769230769232
625,kebanyakan  daripada  mereka  bukanlah  bodoh.  merikah  memang  mempunyai  keupayaan  untuk  belanja.  ada  banyak  buktia  menunjukkan  bahawa  orang -orang  itu  sudah  banyak  mengetahui  tentang  cara -cara  penyagaan.,kebanyakan  daripada  mereka  bukanlah  bodoh.  merikah  memang  mempunyai  keupayaan  untuk  belajar.  ada  banyak  buktia  menunjukkan  bahawa  orang-orang  itu  sudah  banyak  mengetahu  hihitentang  cara –cara  penyagaan.,0.23076923076923078
626,pengetahuan  ini  telah  dapat  disalurkan  kepada  syarikat  syarikat  baru  yang  ditubohkan  oleh  orang -orang  melayu.,pengetahuan  ini  telah  dapat  disalurkan  kepada  syarikat  syarikat � baru  yang  ditubohkan  oleh  orang  melayu.,0.13333333333333333
627,"di  samping  itu,  kehadiran  mereka  dalam  lembaga  pengarah  telah  menghalang  terjadi  niap  rasang  ke  telah  adapt  orang -orang  melayu  umumnya  dan  khususnya  dalam  pengambilan  orang -orang  melayu  bekerja  tidak  lagi  seperti  di  masa -masa  lampau.","di  samping  itu,  kehadiran  mereka  dalam  lembaga  pengarah  telah  menghalang  terjadi  niap  rasang  ke  telah  ada  orang-orang  melayu  umumnya  dan  khususnya  dalam  pergambilan  orang-melayu  berkejar  tidak  lagi  seperti  di  masa  masa  lampau.",0.2571428571428571
628,kehadiran  mereka  juga  telah  menyebabkan  orang -orang  melayu  kini  tidak  boleh  diketepikan  bagi  itu  sahaja  dalam  pengambilan  bekerja  dan  orang -orang  melayu  sebenarnya  boleh  dan  mempunyaga  dengan  syarikat -sharikat  tersebut  suatu  hakikat  yang  dianggap  mustahil  pada  masa  lalu.,kehadiran  mereka  juga  telah  menyebabkan  orang  melayu  kini  tidak  boleh  diketepikan  bagi  itu  sahaja  dalam  pengambilan  bekerja  dan  orang  melaysa  sebenarnya  boleh  dan  mempunyai  dengan  syarikat  tersebut  suatu  hakikat  yang  dianggap  mustahil  pada  masa  lalu.,0.13157894736842105
629,"akibatnya,  dengan  kedudukan  mereka  itu  pengarah  pengarah  ini  boleh  menumpul  kekayaan.  pada  mulanya  hakikat  ini  mungkin  dianggap  tidak  adil.","akibatnya,  dengan  kedudukan  mereka  itu  pengarah  penyarah  ini  boleh  menumpul  kekayaan.  pada  mulanya  hakikat  ini  mungkin  dianggap  tidak  adil.",0.05263157894736842
630,"orang -orang  melayu  yang  segelinti  ini  telah  berolah  kekayaan  bukan  disebabkan  oleh  usaha  sendiri,  tetapi  adalah  bezel  daripada  dasar  kerajaan  yang  di  soku  oleh  sebahagian  besar  orang  melayu  yang  miskin.","orang  orang  melayu  yang  segelinti  ini  telah  berolih  kekayaan  bukan  disebabkan  oleh  usaha  sendiri,  tetapi  adalah  bezel  daripada  dasar  kerajaan  yang  di  soku  oleh  sebahagian  besar  orang  melaysui  yang  miskin.",0.1
631,ini  seolah -olah  memberi  gambaran  bahawa  soku  mengandari  orang -orang  melayu  yang  miskin  adalah  untuk  mempekayakan  sebilangan  kecil  kaum  sendiri.,ini  seolah-olah  memberi  gambaran  bahawa  soku  mengandari  orang-orang  melayu  yang  miskin  adalah  untuk  mempekayakan  sebilangan  kecil  kaum  sendiri.,0.2
632,"pada  hal  orang -orang  melayu  yang  miskin  tidak  mendapat  barang  suatu  pun.  meskipun  begitu,  kalaulah  segelinti  orang -melayu  ini  tidak  kaya,  nescai  orang -orang  melayu  yang  miskin  juga  tidak  akan  menikmati  untungnya.","pada  hal  orang-orang  melayu  yang  miskin  tidak  mendapat  barang  suatu  pun.  meskipun  begitu,  kalaulah  segelintir  orang  melayu � ini  tidak  kayak,  nescai  orang-orang ″melayu  yang′ miskin  juga  tidak  akan  menikmati  untungnya.",0.3125
633,orang -orang  china  akan  terus  hidup  dalam  rumah -  rumah  besar  dan  menganggap  orang  melayu  hanya  layak  untuk  menjadi  pemandu  kreata  mereka.,orang  orang  china  akan  terus  hidup  dalam  rumah  rumah  besar  dan  menganggap  orang  melayu  hanya  layak  untuk  menjadi  pemandu  kreata  mereka.,0.09090909090909091
634,"kini,  apabila  sudah  ada  beberapa  orang  melayu  yang  kaya,  sekurang -kurangnya  orang -orang -orang  melayu  yang  miskin  boleh  bekata  bahawa  nasib  mereka  bukan  lagi  semata -mata  bekerja  untuk  orang -orang  bukan  melayu  yang  kaya.","kini,  apabila  sudah  ada  beberapa  orang  melayu  yang  kaya,  sekurang-kurangnya  orang-orang  melayu 我 yang  miskin  boleh  berkata  bahawa  nasib  mereka  bukan  lagi  sematematta  bekerja  untuk  orang-orang ‎bukan  melayu � manusia.  kaya.",0.4117647058823529
635,"kalau  dipandang  dari  segi  ego  perkawman,  malah  ego  ini  masih  kuat,  maka  perlu  ada  orang  kaya  melayu  ini.","kalau  dipandang  dari  segi ego  perkawman,  malah  ego  ini  masih  kuat,  maka  perlu  ada  orang  kaya  melayu  ini.",0.0
